Hash,File,Operator,Start,End,StartLine,EndLine,Original,Replacement,Status,Time(ms)
m7d69b8c2,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,EHC,672,730,22,22,"revert(""You can't send ether with data on that contract"");","/* revert(""You can't send ether with data on that contract""); */",untested,0
m045e5730,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,EHC,779,827,26,26,"revert(""You can't send ether on that contract"");","/* revert(""You can't send ether on that contract""); */",untested,0
m2713799d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,EHC,2647,2681,69,69,"revert(""Invalid forged token id"");","/* revert(""Invalid forged token id""); */",untested,0
mcd1ae15b,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,EHC,3243,3315,83,83,"require(desiredBaseTokenId < 3, ""Can only trade for base tokens (0-2)"");","/* require(desiredBaseTokenId < 3, ""Can only trade for base tokens (0-2)""); */",untested,0
m31fd3d51,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,EHC,3324,3397,84,84,"require(tokenIdToTrade < 7, ""Token id to trade must be between 0 and 6"");","/* require(tokenIdToTrade < 7, ""Token id to trade must be between 0 and 6""); */",untested,0
m94408eb3,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,EHC,3406,3485,85,85,"require(tokenIdToTrade != desiredBaseTokenId, ""Cannot trade token for itself"");","/* require(tokenIdToTrade != desiredBaseTokenId, ""Cannot trade token for itself""); */",untested,0
m1d053cce,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,FVR,1013,1064,33,33,"function acceptTokenOwnership() external onlyOwner ","function acceptTokenOwnership() public onlyOwner ",untested,0
mb03300a4,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,FVR,1013,1064,33,33,"function acceptTokenOwnership() external onlyOwner ","function acceptTokenOwnership() internal onlyOwner ",untested,0
m3c2a8eb6,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,FVR,1013,1064,33,33,"function acceptTokenOwnership() external onlyOwner ","function acceptTokenOwnership() private onlyOwner ",untested,0
m05d9757e,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,FVR,1182,1242,38,38,"function forge(uint256 forgedTokenId) external nonReentrant ","function forge(uint256 forgedTokenId) public nonReentrant ",untested,0
m4f2b5949,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,FVR,1182,1242,38,38,"function forge(uint256 forgedTokenId) external nonReentrant ","function forge(uint256 forgedTokenId) internal nonReentrant ",untested,0
m8358368b,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,FVR,1182,1242,38,38,"function forge(uint256 forgedTokenId) external nonReentrant ","function forge(uint256 forgedTokenId) private nonReentrant ",untested,0
m413ca862,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,FVR,3143,3232,82,82,"function trade(uint256 tokenIdToTrade, uint256 desiredBaseTokenId) external nonReentrant ","function trade(uint256 tokenIdToTrade, uint256 desiredBaseTokenId) public nonReentrant ",untested,0
ma9eaca01,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,FVR,3143,3232,82,82,"function trade(uint256 tokenIdToTrade, uint256 desiredBaseTokenId) external nonReentrant ","function trade(uint256 tokenIdToTrade, uint256 desiredBaseTokenId) internal nonReentrant ",untested,0
m241a0d07,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,FVR,3143,3232,82,82,"function trade(uint256 tokenIdToTrade, uint256 desiredBaseTokenId) external nonReentrant ","function trade(uint256 tokenIdToTrade, uint256 desiredBaseTokenId) private nonReentrant ",untested,0
m800f5f93,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1547,1548,43,43,3,2,untested,0
m8a8183c7,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1547,1548,43,43,3,4,untested,0
mdef5540b,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1653,1654,45,45,2,1,untested,0
m1da4aa6b,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1653,1654,45,45,2,3,untested,0
mf0a4b352,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1693,1694,46,46,2,1,untested,0
m1b0c3086,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1693,1694,46,46,2,3,untested,0
mb8d6c662,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1713,1714,47,47,0,1,untested,0
mfd8b1834,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1718,1719,47,47,0,1,untested,0
mc339b4e8,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1729,1730,47,47,0,1,untested,0
m77806459,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1734,1735,47,47,1,0,untested,0
m8a7a9b14,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1734,1735,47,47,1,2,untested,0
mf32b6387,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1753,1754,48,48,1,0,untested,0
m8f78aa96,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1753,1754,48,48,1,2,untested,0
me02e60f9,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1758,1759,48,48,1,0,untested,0
m85e434cb,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1758,1759,48,48,1,2,untested,0
m4992c4ed,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1769,1770,48,48,1,0,untested,0
mfc37063f,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1769,1770,48,48,1,2,untested,0
m45a7601b,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1774,1775,48,48,1,0,untested,0
m2f03f43d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1774,1775,48,48,1,2,untested,0
m261799a9,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1813,1814,49,49,4,3,untested,0
mf062997b,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1813,1814,49,49,4,5,untested,0
m170b07b5,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1919,1920,51,51,2,1,untested,0
mdef810d3,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1919,1920,51,51,2,3,untested,0
ma2968417,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1959,1960,52,52,2,1,untested,0
m431e9aa1,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1959,1960,52,52,2,3,untested,0
mb5ada435,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1979,1980,53,53,0,1,untested,0
m0d1ecd8b,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1984,1985,53,53,1,0,untested,0
m6223adbb,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1984,1985,53,53,1,2,untested,0
m13d60ea1,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,1995,1996,53,53,0,1,untested,0
m3ca69427,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2000,2001,53,53,1,0,untested,0
m2ef42b66,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2000,2001,53,53,1,2,untested,0
mde6cdec8,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2019,2020,54,54,1,0,untested,0
ma7ed9215,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2019,2020,54,54,1,2,untested,0
m05ce54ce,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2024,2025,54,54,2,1,untested,0
m751695ad,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2024,2025,54,54,2,3,untested,0
m1bba3fff,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2035,2036,54,54,1,0,untested,0
m26fe3ae2,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2035,2036,54,54,1,2,untested,0
m8cd0cb26,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2040,2041,54,54,1,0,untested,0
m9329bd07,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2040,2041,54,54,1,2,untested,0
ma82803b2,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2079,2080,55,55,5,4,untested,0
mccff980d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2079,2080,55,55,5,6,untested,0
m361d38c1,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2185,2186,57,57,2,1,untested,0
m6771da9f,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2185,2186,57,57,2,3,untested,0
me88fe653,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2225,2226,58,58,2,1,untested,0
m44035732,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2225,2226,58,58,2,3,untested,0
mc5713ab0,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2245,2246,59,59,0,1,untested,0
m781f6d53,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2250,2251,59,59,0,1,untested,0
m7bb3430f,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2261,2262,59,59,0,1,untested,0
m0791ec67,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2266,2267,59,59,1,0,untested,0
m277c28eb,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2266,2267,59,59,1,2,untested,0
m076c2443,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2285,2286,60,60,1,0,untested,0
mb167f034,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2285,2286,60,60,1,2,untested,0
mfcb9befa,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2290,2291,60,60,2,1,untested,0
ma07239cb,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2290,2291,60,60,2,3,untested,0
m21419820,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2301,2302,60,60,1,0,untested,0
m0fa77314,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2301,2302,60,60,1,2,untested,0
mc13861bc,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2306,2307,60,60,1,0,untested,0
m34ab8730,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2306,2307,60,60,1,2,untested,0
ma0eefcc3,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2345,2346,61,61,6,5,untested,0
m1672f6e0,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2345,2346,61,61,6,7,untested,0
ma1ef473d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2454,2455,63,63,3,2,untested,0
me94e1052,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2454,2455,63,63,3,4,untested,0
mb7d00a81,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2494,2495,64,64,3,2,untested,0
ma7faa439,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2494,2495,64,64,3,4,untested,0
m22ef4b2e,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2514,2515,65,65,0,1,untested,0
m4a5b3a72,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2519,2520,65,65,0,1,untested,0
m0ad0dfc9,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2530,2531,65,65,0,1,untested,0
mcce53664,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2535,2536,65,65,1,0,untested,0
maf6e35f4,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2535,2536,65,65,1,2,untested,0
ma78acab9,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2554,2555,66,66,1,0,untested,0
me3842b72,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2554,2555,66,66,1,2,untested,0
mb7a3f802,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2559,2560,66,66,1,0,untested,0
m1b543834,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2559,2560,66,66,1,2,untested,0
m1f504554,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2570,2571,66,66,1,0,untested,0
m592a19c5,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2570,2571,66,66,1,2,untested,0
m18f844b6,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2575,2576,66,66,1,0,untested,0
m1f45f1ad,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2575,2576,66,66,1,2,untested,0
ma57dde7d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2594,2595,67,67,2,1,untested,0
m622a5c9b,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2594,2595,67,67,2,3,untested,0
m0f0e4e87,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2599,2600,67,67,2,1,untested,0
m7c312e9c,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2599,2600,67,67,2,3,untested,0
m81d3e296,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2610,2611,67,67,2,1,untested,0
m5a95fd04,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2610,2611,67,67,2,3,untested,0
m82ee3061,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2615,2616,67,67,1,0,untested,0
m39dd1176,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,2615,2616,67,67,1,2,untested,0
m337f4420,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,3002,3003,76,76,1,0,untested,0
m945fc053,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,3002,3003,76,76,1,2,untested,0
m88c3abe3,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,3272,3273,83,83,3,2,untested,0
m465fbc7d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,3272,3273,83,83,3,4,untested,0
mbc1da76d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,3349,3350,84,84,7,6,untested,0
m9bb27a14,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,3349,3350,84,84,7,8,untested,0
m0d737595,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,3590,3591,88,88,1,0,untested,0
m166365f2,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,3590,3591,88,88,1,2,untested,0
m4b9fd309,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,3659,3660,90,90,1,0,untested,0
m9bc0b987,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,ILR,3659,3660,90,90,1,2,untested,0
m76a4c96c,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,PKD,634,662,21,21,"fallback() external payable ","fallback() external  ",untested,0
m82bd7e5b,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,MOD,839,911,29,29,"constructor(address initialOwner, address _token) Ownable(initialOwner) ","constructor(address initialOwner, address _token)  ",untested,0
m3dd66a91,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,MOD,1013,1064,33,33,"function acceptTokenOwnership() external onlyOwner ","function acceptTokenOwnership() external  ",untested,0
mbc071b19,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,MOD,1182,1242,38,38,"function forge(uint256 forgedTokenId) external nonReentrant ","function forge(uint256 forgedTokenId) external  ",untested,0
m523fdf9d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m3/forge.sol,MOD,3143,3232,82,82,"function trade(uint256 tokenIdToTrade, uint256 desiredBaseTokenId) external nonReentrant ","function trade(uint256 tokenIdToTrade, uint256 desiredBaseTokenId) external  ",untested,0
